Time_Period,Time_Period_Label,categoryCode,COD_categoryCode_Label,Formatted_FIPS,State,Deaths,Population,Age_Adjusted_Rate
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",46,SD,373,3464650,10.963860
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",47,TN,4456,23214878,19.306290
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",48,TX,16467,76212672,21.713420
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",49,UT,850,7755356,12.679450
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",50,VT,300,2598147,11.578190
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",51,VA,4139,27517002,14.959100
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",53,WA,2332,21306729,10.845930
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",54,WV,1464,9719871,15.499590
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",55,WI,1983,23631603,8.296170
1,1980-1984,92,"Firearm related (accidental, suicide, homicide, und., legal interv.)",56,WY,486,2485549,20.954700
1,1980-1984,95,Homicide (assault),01,AL,2518,19630376,13.097540
1,1980-1984,95,Homicide (assault),02,AK,245,2280552,10.184540
1,1980-1984,95,Homicide (assault),04,AZ,1299,14484942,9.012300
1,1980-1984,95,Homicide (assault),05,AR,1137,11502991,10.213170
1,1980-1984,95,Homicide (assault),06,CA,14827,124223933,11.139190
1,1980-1984,95,Homicide (assault),08,CO,998,15258368,6.256420
1,1980-1984,95,Homicide (assault),09,CT,759,15728160,4.620880
1,1980-1984,95,Homicide (assault),10,DE,172,3009125,5.358340
1,1980-1984,95,Homicide (assault),11,DC,920,3185289,26.119160
1,1980-1984,95,Homicide (assault),12,FL,7122,52279426,14.019830
1,1980-1984,95,Homicide (assault),13,GA,3689,28264938,13.003500
1,1980-1984,95,Homicide (assault),15,HI,225,4987275,4.445980
1,1980-1984,95,Homicide (assault),16,ID,160,4852674,3.394320
1,1980-1984,95,Homicide (assault),17,IL,6307,57163233,10.527820
1,1980-1984,95,Homicide (assault),18,IN,1716,27349290,6.105670
1,1980-1984,95,Homicide (assault),19,IA,363,14440377,2.467080
1,1980-1984,95,Homicide (assault),20,KS,698,12002001,5.767640
1,1980-1984,95,Homicide (assault),21,KY,1461,18404053,7.940000
1,1980-1984,95,Homicide (assault),22,LA,3355,21667783,15.291290
1,1980-1984,95,Homicide (assault),23,ME,138,5697137,2.436660
1,1980-1984,95,Homicide (assault),24,MD,2018,21465731,8.708970
1,1980-1984,95,Homicide (assault),25,MA,1119,28943710,3.700190
1,1980-1984,95,Homicide (assault),26,MI,4724,45693523,10.024280
1,1980-1984,95,Homicide (assault),27,MN,470,20632739,2.224730
1,1980-1984,95,Homicide (assault),28,MS,1678,12769708,14.103130
1,1980-1984,95,Homicide (assault),29,MO,2491,24713947,9.728000
1,1980-1984,95,Homicide (assault),30,MT,193,4023793,4.775810
1,1980-1984,95,Homicide (assault),31,NE,254,7909314,3.115580
1,1980-1984,95,Homicide (assault),32,NV,578,4362389,12.580070
1,1980-1984,95,Homicide (assault),33,NH,88,4743655,1.763780
1,1980-1984,95,Homicide (assault),34,NJ,2411,37209888,6.269870
1,1980-1984,95,Homicide (assault),35,NM,709,6821677,10.131830
1,1980-1984,95,Homicide (assault),36,NY,10139,88217457,11.076680
1,1980-1984,95,Homicide (assault),37,NC,2956,30110181,9.802860
1,1980-1984,95,Homicide (assault),38,ND,72,3341641,2.233100
1,1980-1984,95,Homicide (assault),39,OH,3368,53838704,6.146500
1,1980-1984,95,Homicide (assault),40,OK,1492,15923714,9.227610
1,1980-1984,95,Homicide (assault),41,OR,639,13288835,4.660960
1,1980-1984,95,Homicide (assault),42,PA,3487,59250826,5.752480
1,1980-1984,95,Homicide (assault),44,RI,214,4775876,4.361660
1,1980-1984,95,Homicide (assault),45,SC,1746,16025171,11.163810
1,1980-1984,95,Homicide (assault),46,SD,136,3464650,3.991160
1,1980-1984,95,Homicide (assault),47,TN,2364,23214878,9.986660
1,1980-1984,95,Homicide (assault),48,TX,11827,76212672,14.978450
1,1980-1984,95,Homicide (assault),49,UT,285,7755356,3.624590
1,1980-1984,95,Homicide (assault),50,VT,66,2598147,2.511870
1,1980-1984,95,Homicide (assault),51,VA,2291,27517002,8.015040
1,1980-1984,95,Homicide (assault),53,WA,1076,21306729,4.829180
1,1980-1984,95,Homicide (assault),54,WV,640,9719871,6.729700
1,1980-1984,95,Homicide (assault),55,WI,742,23631603,3.124940
1,1980-1984,95,Homicide (assault),56,WY,134,2485549,5.373040
1,1980-1984,97,Suicide (intentional self-harm),01,AL,2147,19630376,11.512960
1,1980-1984,97,Suicide (intentional self-harm),02,AK,299,2280552,12.974780
1,1980-1984,97,Suicide (intentional self-harm),04,AZ,2436,14484942,17.395180
1,1980-1984,97,Suicide (intentional self-harm),05,AR,1388,11502991,12.385950
1,1980-1984,97,Suicide (intentional self-harm),06,CA,18026,124223933,15.027940
1,1980-1984,97,Suicide (intentional self-harm),08,CO,2600,15258368,17.886690
1,1980-1984,97,Suicide (intentional self-harm),09,CT,1354,15728160,8.516270
1,1980-1984,97,Suicide (intentional self-harm),10,DE,359,3009125,11.840220
1,1980-1984,97,Suicide (intentional self-harm),11,DC,302,3185289,9.094220
1,1980-1984,97,Suicide (intentional self-harm),12,FL,8409,52279426,15.649040
1,1980-1984,97,Suicide (intentional self-harm),13,GA,3507,28264938,13.187710
1,1980-1984,97,Suicide (intentional self-harm),15,HI,500,4987275,10.573680
1,1980-1984,97,Suicide (intentional self-harm),16,ID,721,4852674,16.346610
1,1980-1984,97,Suicide (intentional self-harm),17,IL,5581,57163233,10.002010
1,1980-1984,97,Suicide (intentional self-harm),18,IN,3092,27349290,11.869240
1,1980-1984,97,Suicide (intentional self-harm),19,IA,1607,14440377,11.288650
1,1980-1984,97,Suicide (intentional self-harm),20,KS,1406,12002001,11.820510
1,1980-1984,97,Suicide (intentional self-harm),21,KY,2392,18404053,13.686410
1,1980-1984,97,Suicide (intentional self-harm),22,LA,2720,21667783,13.349070
1,1980-1984,97,Suicide (intentional self-harm),23,ME,774,5697137,13.619800
1,1980-1984,97,Suicide (intentional self-harm),24,MD,2283,21465731,10.590750
1,1980-1984,97,Suicide (intentional self-harm),25,MA,2581,28943710,8.651600
1,1980-1984,97,Suicide (intentional self-harm),26,MI,5464,45693523,12.421270
1,1980-1984,97,Suicide (intentional self-harm),27,MN,2240,20632739,11.071430
1,1980-1984,97,Suicide (intentional self-harm),28,MS,1224,12769708,10.253100
1,1980-1984,97,Suicide (intentional self-harm),29,MO,3102,24713947,12.761740
1,1980-1984,97,Suicide (intentional self-harm),30,MT,648,4023793,16.828990
1,1980-1984,97,Suicide (intentional self-harm),31,NE,795,7909314,10.344270
1,1980-1984,97,Suicide (intentional self-harm),32,NV,1098,4362389,25.633930
1,1980-1984,97,Suicide (intentional self-harm),33,NH,571,4743655,12.233690
1,1980-1984,97,Suicide (intentional self-harm),34,NJ,2843,37209888,7.582350
1,1980-1984,97,Suicide (intentional self-harm),35,NM,1238,6821677,18.975070
1,1980-1984,97,Suicide (intentional self-harm),36,NY,7300,88217457,8.213110
1,1980-1984,97,Suicide (intentional self-harm),37,NC,3770,30110181,12.938790
1,1980-1984,97,Suicide (intentional self-harm),38,ND,351,3341641,10.557070
1,1980-1984,97,Suicide (intentional self-harm),39,OH,6334,53838704,12.082500
1,1980-1984,97,Suicide (intentional self-harm),40,OK,2199,15923714,14.106500
1,1980-1984,97,Suicide (intentional self-harm),41,OR,2002,13288835,15.491900
1,1980-1984,97,Suicide (intentional self-harm),42,PA,6740,59250826,11.246330
1,1980-1984,97,Suicide (intentional self-harm),44,RI,512,4775876,10.569550
1,1980-1984,97,Suicide (intentional self-harm),45,SC,1737,16025171,11.356980
1,1980-1984,97,Suicide (intentional self-harm),46,SD,443,3464650,13.468160
1,1980-1984,97,Suicide (intentional self-harm),47,TN,2980,23214878,13.215600
1,1980-1984,97,Suicide (intentional self-harm),48,TX,9540,76212672,13.147860
1,1980-1984,97,Suicide (intentional self-harm),49,UT,1026,7755356,15.893780
1,1980-1984,97,Suicide (intentional self-harm),50,VT,399,2598147,15.598740
1,1980-1984,97,Suicide (intentional self-harm),51,VA,3617,27517002,13.509410
1,1980-1984,97,Suicide (intentional self-harm),53,WA,2937,21306729,14.000290
1,1980-1984,97,Suicide (intentional self-harm),54,WV,1198,9719871,12.817450
1,1980-1984,97,Suicide (intentional self-harm),55,WI,2947,23631603,12.663380
1,1980-1984,97,Suicide (intentional self-harm),56,WY,460,2485549,20.664630
1,1980-1984,103,"Accidents, motor vehicle",01,AL,5117,19630376,25.389610
1,1980-1984,103,"Accidents, motor vehicle",02,AK,522,2280552,22.534180
1,1980-1984,103,"Accidents, motor vehicle",04,AZ,3960,14484942,26.670860
1,1980-1984,103,"Accidents, motor vehicle",05,AR,2793,11502991,23.691740
1,1980-1984,103,"Accidents, motor vehicle",06,CA,25712,124223933,19.614540
1,1980-1984,103,"Accidents, motor vehicle",08,CO,3462,15258368,21.347780
1,1980-1984,103,"Accidents, motor vehicle",09,CT,2469,15728160,14.371100
1,1980-1984,103,"Accidents, motor vehicle",10,DE,612,3009125,18.892940
1,1980-1984,103,"Accidents, motor vehicle",11,DC,324,3185289,10.162190
1,1980-1984,103,"Accidents, motor vehicle",12,FL,13581,52279426,25.140770
1,1980-1984,103,"Accidents, motor vehicle",13,GA,6974,28264938,23.872510
1,1980-1984,103,"Accidents, motor vehicle",15,HI,761,4987275,15.190260
1,1980-1984,103,"Accidents, motor vehicle",16,ID,1304,4852674,26.687590
1,1980-1984,103,"Accidents, motor vehicle",17,IL,9160,57163233,15.330380
1,1980-1984,103,"Accidents, motor vehicle",18,IN,5393,27349290,18.844240
1,1980-1984,103,"Accidents, motor vehicle",19,IA,2775,14440377,17.942160
1,1980-1984,103,"Accidents, motor vehicle",20,KS,2729,12002001,21.530970
1,1980-1984,103,"Accidents, motor vehicle",21,KY,4056,18404053,21.095410
1,1980-1984,103,"Accidents, motor vehicle",22,LA,5392,21667783,23.746650
1,1980-1984,103,"Accidents, motor vehicle",23,ME,1100,5697137,17.987940
1,1980-1984,103,"Accidents, motor vehicle",24,MD,3594,21465731,15.699120
1,1980-1984,103,"Accidents, motor vehicle",25,MA,4047,28943710,12.680510
1,1980-1984,103,"Accidents, motor vehicle",26,MI,8019,45693523,16.961220
1,1980-1984,103,"Accidents, motor vehicle",27,MN,3546,20632739,16.123390
1,1980-1984,103,"Accidents, motor vehicle",28,MS,3579,12769708,27.840370
1,1980-1984,103,"Accidents, motor vehicle",29,MO,5010,24713947,19.398700
1,1980-1984,103,"Accidents, motor vehicle",30,MT,1314,4023793,31.365770
1,1980-1984,103,"Accidents, motor vehicle",31,NE,1580,7909314,19.081620
1,1980-1984,103,"Accidents, motor vehicle",32,NV,1274,4362389,28.023120
1,1980-1984,103,"Accidents, motor vehicle",33,NH,871,4743655,17.088970
1,1980-1984,103,"Accidents, motor vehicle",34,NJ,5382,37209888,13.771450
1,1980-1984,103,"Accidents, motor vehicle",35,NM,2445,6821677,35.184820
1,1980-1984,103,"Accidents, motor vehicle",36,NY,12033,88217457,13.027570
1,1980-1984,103,"Accidents, motor vehicle",37,NC,7111,30110181,22.592160
1,1980-1984,103,"Accidents, motor vehicle",38,ND,729,3341641,20.093060
1,1980-1984,103,"Accidents, motor vehicle",39,OH,8697,53838704,15.385190
1,1980-1984,103,"Accidents, motor vehicle",40,OK,4829,15923714,29.367790
1,1980-1984,103,"Accidents, motor vehicle",41,OR,3086,13288835,22.335050
1,1980-1984,103,"Accidents, motor vehicle",42,PA,9754,59250826,15.586510
1,1980-1984,103,"Accidents, motor vehicle",44,RI,583,4775876,11.255440
1,1980-1984,103,"Accidents, motor vehicle",45,SC,4194,16025171,25.122210
1,1980-1984,103,"Accidents, motor vehicle",46,SD,910,3464650,25.710690
1,1980-1984,103,"Accidents, motor vehicle",47,TN,5516,23214878,22.701950
1,1980-1984,103,"Accidents, motor vehicle",48,TX,20449,76212672,25.963580
1,1980-1984,103,"Accidents, motor vehicle",49,UT,1573,7755356,21.723940
1,1980-1984,103,"Accidents, motor vehicle",50,VT,503,2598147,17.951100
1,1980-1984,103,"Accidents, motor vehicle",51,VA,4835,27517002,16.626000
1,1980-1984,103,"Accidents, motor vehicle",53,WA,4297,21306729,19.228690
1,1980-1984,103,"Accidents, motor vehicle",54,WV,2271,9719871,22.591510
1,1980-1984,103,"Accidents, motor vehicle",55,WI,4172,23631603,16.441110
1,1980-1984,103,"Accidents, motor vehicle",56,WY,918,2485549,34.814420
1,1980-1984,111,Accidental drug poisoning,01,AL,140,19630376,0.763720
1,1980-1984,111,Accidental drug poisoning,02,AK,47,2280552,2.525520
1,1980-1984,111,Accidental drug poisoning,04,AZ,170,14484942,1.154780
1,1980-1984,111,Accidental drug poisoning,05,AR,75,11502991,0.664450
1,1980-1984,111,Accidental drug poisoning,06,CA,4168,124223933,3.189510
1,1980-1984,111,Accidental drug poisoning,08,CO,205,15258368,1.318770
1,1980-1984,111,Accidental drug poisoning,09,CT,69,15728160,0.425180
1,1980-1984,111,Accidental drug poisoning,10,DE,19,3009125,0.627140
1,1980-1984,111,Accidental drug poisoning,11,DC,34,3185289,1.021750
1,1980-1984,111,Accidental drug poisoning,12,FL,644,52279426,1.178800
1,1980-1984,111,Accidental drug poisoning,13,GA,312,28264938,1.144410
1,1980-1984,111,Accidental drug poisoning,15,HI,19,4987275,0.379000
1,1980-1984,111,Accidental drug poisoning,16,ID,39,4852674,0.896510
1,1980-1984,111,Accidental drug poisoning,17,IL,727,57163233,1.235900
1,1980-1984,111,Accidental drug poisoning,18,IN,168,27349290,0.636440
1,1980-1984,111,Accidental drug poisoning,19,IA,100,14440377,0.699010
1,1980-1984,111,Accidental drug poisoning,20,KS,103,12002001,0.883900
1,1980-1984,111,Accidental drug poisoning,21,KY,190,18404053,1.082150
1,1980-1984,111,Accidental drug poisoning,22,LA,183,21667783,0.922580
1,1980-1984,111,Accidental drug poisoning,23,ME,35,5697137,0.650170
1,1980-1984,111,Accidental drug poisoning,24,MD,140,21465731,0.702990
1,1980-1984,111,Accidental drug poisoning,25,MA,347,28943710,1.139160
1,1980-1984,111,Accidental drug poisoning,26,MI,399,45693523,0.882360
1,1980-1984,111,Accidental drug poisoning,27,MN,134,20632739,0.678870
1,1980-1984,111,Accidental drug poisoning,28,MS,120,12769708,1.025220
1,1980-1984,111,Accidental drug poisoning,29,MO,221,24713947,0.909050
1,1980-1984,111,Accidental drug poisoning,30,MT,23,4023793,0.679290
1,1980-1984,111,Accidental drug poisoning,31,NE,62,7909314,0.825260
1,1980-1984,111,Accidental drug poisoning,32,NV,95,4362389,1.829990
1,1980-1984,111,Accidental drug poisoning,33,NH,30,4743655,0.664360
1,1980-1984,111,Accidental drug poisoning,34,NJ,474,37209888,1.216380
1,1980-1984,111,Accidental drug poisoning,35,NM,69,6821677,1.048430
1,1980-1984,111,Accidental drug poisoning,36,NY,726,88217457,0.793490
1,1980-1984,111,Accidental drug poisoning,37,NC,250,30110181,0.840000
1,1980-1984,111,Accidental drug poisoning,38,ND,15,3341641,0.454190
1,1980-1984,111,Accidental drug poisoning,39,OH,487,53838704,0.941860
1,1980-1984,111,Accidental drug poisoning,40,OK,117,15923714,0.760380
1,1980-1984,111,Accidental drug poisoning,41,OR,151,13288835,1.133950
1,1980-1984,111,Accidental drug poisoning,42,PA,649,59250826,1.089210
1,1980-1984,111,Accidental drug poisoning,44,RI,63,4775876,1.321240
1,1980-1984,111,Accidental drug poisoning,45,SC,174,16025171,1.131490
1,1980-1984,111,Accidental drug poisoning,46,SD,22,3464650,0.685350
1,1980-1984,111,Accidental drug poisoning,47,TN,260,23214878,1.153360
1,1980-1984,111,Accidental drug poisoning,48,TX,691,76212672,0.926630
1,1980-1984,111,Accidental drug poisoning,49,UT,43,7755356,0.624220
1,1980-1984,111,Accidental drug poisoning,50,VT,15,2598147,0.582580
1,1980-1984,111,Accidental drug poisoning,51,VA,261,27517002,0.941000
1,1980-1984,111,Accidental drug poisoning,53,WA,320,21306729,1.514510
1,1980-1984,111,Accidental drug poisoning,54,WV,98,9719871,1.023060
1,1980-1984,111,Accidental drug poisoning,55,WI,221,23631603,0.970490
1,1980-1984,111,Accidental drug poisoning,56,WY,22,2485549,0.862730
2,1985-1989,8,Cancer,01,AL,41556,20041718,219.365290
2,1985-1989,8,Cancer,02,AK,2171,2704953,214.391330
2,1985-1989,8,Cancer,04,AZ,30261,17116244,193.365330
2,1985-1989,8,Cancer,05,AR,26356,11694483,214.008220
2,1985-1989,8,Cancer,06,CA,235212,139229428,206.012770
2,1985-1989,8,Cancer,08,CO,21932,16250547,178.122300
2,1985-1989,8,Cancer,09,CT,34568,16241103,213.319830
2,1985-1989,8,Cancer,10,DE,6862,3190960,238.488910
2,1985-1989,8,Cancer,11,DC,8219,3173119,280.948780
2,1985-1989,8,Cancer,12,FL,151643,60030733,205.648830
2,1985-1989,8,Cancer,13,GA,52906,31012439,214.955930
2,1985-1989,8,Cancer,15,HI,7395,5338621,172.467060
2,1985-1989,8,Cancer,16,ID,7815,4945221,182.358300
2,1985-1989,8,Cancer,17,IL,116466,57011609,219.624470
2,1985-1989,8,Cancer,18,IN,55772,27405774,218.273380
2,1985-1989,8,Cancer,19,IA,30265,13921665,198.096110
2,1985-1989,8,Cancer,20,KS,23817,12241815,192.442330
2,1985-1989,8,Cancer,21,KY,38968,18421161,226.615310
2,1985-1989,8,Cancer,22,LA,41321,21704633,233.225360
2,1985-1989,8,Cancer,23,ME,13488,5942113,228.259820
2,1985-1989,8,Cancer,24,MD,45657,22874044,236.099260
2,1985-1989,8,Cancer,25,MA,66198,29741721,222.443370
2,1985-1989,8,Cancer,26,MI,88516,45878847,216.168030
2,1985-1989,8,Cancer,27,MN,39069,21259832,194.970450
2,1985-1989,8,Cancer,28,MS,25310,12924553,216.378420
2,1985-1989,8,Cancer,29,MO,55283,25263997,213.280150
2,1985-1989,8,Cancer,30,MT,7529,4037272,198.237570
2,1985-1989,8,Cancer,31,NE,15804,7869207,195.452800
2,1985-1989,8,Cancer,32,NV,9499,5171751,226.408290
2,1985-1989,8,Cancer,33,NH,10434,5269244,225.845280
2,1985-1989,8,Cancer,34,NJ,86557,38339565,229.274760
2,1985-1989,8,Cancer,35,NM,10546,7377822,180.872000
2,1985-1989,8,Cancer,36,NY,191539,89520784,218.021690
2,1985-1989,8,Cancer,37,NC,60569,32050312,209.695480
2,1985-1989,8,Cancer,38,ND,6320,3307254,192.868540
2,1985-1989,8,Cancer,39,OH,114272,53861949,222.506190
2,1985-1989,8,Cancer,40,OK,31967,16042740,206.106350
2,1985-1989,8,Cancer,41,OR,27838,13589134,206.450060
2,1985-1989,8,Cancer,42,PA,142656,59099742,221.996370
2,1985-1989,8,Cancer,44,RI,11810,4936579,224.469570
2,1985-1989,8,Cancer,45,SC,29960,16905487,210.884820
2,1985-1989,8,Cancer,46,SD,6966,3484291,191.576270
2,1985-1989,8,Cancer,47,TN,48667,23925909,215.298130
2,1985-1989,8,Cancer,48,TX,127222,83001262,197.557120
2,1985-1989,8,Cancer,49,UT,8394,8376756,154.348540
2,1985-1989,8,Cancer,50,VT,5262,2712195,214.685570
2,1985-1989,8,Cancer,51,VA,54436,29641741,220.431700
2,1985-1989,8,Cancer,53,WA,41040,22776705,202.730650
2,1985-1989,8,Cancer,54,WV,21444,9279383,220.242040
2,1985-1989,8,Cancer,55,WI,47769,23959304,203.419450
2,1985-1989,8,Cancer,56,WY,3370,2392255,188.246180
2,1985-1989,19,Cancer of lung and bronchus,01,AL,12089,20041718,61.766860
2,1985-1989,19,Cancer of lung and bronchus,02,AK,678,2704953,63.983530
2,1985-1989,19,Cancer of lung and bronchus,04,AZ,8333,17116244,51.244330
2,1985-1989,19,Cancer of lung and bronchus,05,AR,8157,11694483,65.178570
2,1985-1989,19,Cancer of lung and bronchus,06,CA,62722,139229428,53.882330
2,1985-1989,19,Cancer of lung and bronchus,08,CO,5174,16250547,41.197220
2,1985-1989,19,Cancer of lung and bronchus,09,CT,8533,16241103,51.546090
2,1985-1989,19,Cancer of lung and bronchus,10,DE,1926,3190960,64.891940
2,1985-1989,19,Cancer of lung and bronchus,11,DC,1923,3173119,64.697700
2,1985-1989,19,Cancer of lung and bronchus,12,FL,44675,60030733,59.409210
